timestamp,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8
1762942648.5797338,-34.46,35.44,70.92,15.02,42.83,29.93,35.23,-0.26
1762942648.8088055,17.85,11.67,20.92,67.72,70.93,-40.79,53.95,-18.68
1762942649.02278,36.22,79.96,38.07,-61.43,78.81,45.25,-7.37,-75.78
1762942649.2675674,-8.55,13.42,-27.48,0.39,11.96,-44.12,-43.34,25.64
1762942649.471138,-69.54,27.09,-9.7,5.08,53.1,-30.48,13.56,-28.73
1762942649.6944396,-15.29,-13.51,19.63,76.41,-59.88,75.65,-65.87,-52.45
1762942649.9195893,-24.78,73.03,1.55,-24.4,67.8,-7.17,-53.45,-18.79
1762942650.1379006,-27.25,-47.54,-38.79,-0.65,63.95,-79.37,23.26,51.58
1762942650.34357,-5.38,44.75,55.05,49.2,2.7,-23.94,20.42,75.11
1762942650.5574827,-73.16,-14.96,-61.82,-74.06,12.8,-34.92,78.93,-51.27
1762942650.7665985,23.19,-11.88,-15.58,16.07,3.98,-16.1,45.58,62.5
1762942650.9739182,66.38,-17.29,-78.06,70.5,-62.93,-77.67,-67.38,9.19
1762942651.1992583,31.27,39.95,-72.41,25.62,2.48,5.01,-35.09,-28.78
1762942651.4604983,29.37,71.44,-38.43,37.97,21.74,64.98,-18.68,-18.46
1762942651.678566,37.82,-60.12,65.28,-3.49,-54.59,-0.7,-47.42,2.84
1762942651.9101794,-77.32,-79.39,-61.66,47.2,6.94,76.23,38.71,-2.04
1762942652.1185565,53.38,-8.83,15.31,-35.23,-12.61,-35.86,11.96,-78.87
1762942652.3439105,-50.19,-38.72,-37.15,55.87,44.05,4.9,-8.94,-69.81
1762942652.5470464,60.3,28.33,-72.72,55.16,45.61,47.9,-66.22,-27.19
1762942652.767784,13.42,-42.56,-17.05,9.88,35.15,57.89,39.12,45.9
1762942652.9785163,78.02,13.37,-14.98,51.35,-66.95,69.99,15.07,-48.24
1762942653.1894395,-67.82,76.45,-26.63,-53.73,75.21,-28.01,-17.77,65.34
1762942653.4103336,-34.54,4.85,34.66,-26.7,-42.62,-76.51,52.42,25.09
1762942653.6403582,-73.7,29.16,-16.76,8.28,-62.12,-77.68,-40.4,-36.19
1762942653.8713334,-12.52,62.89,25.32,61.33,-14.68,75.06,68.46,-49.67
1762942654.080453,69.83,41.48,-67.42,60.84,25.37,-1.9,-48.9,-4.25
1762942654.2821217,-11.81,16.31,-6.12,-79.72,-71.86,-0.08,-12.16,-5.21
1762942654.528378,-10.17,-55.76,-1.05,35.95,-2.92,72.6,-70.58,-23.88
1762942654.7599363,27.2,-13.25,35.95,-28.58,-37.28,71.16,-42.49,-65.33
1762942654.9720733,-34.88,-0.8,64.93,40.19,-24.96,62.45,-60.7,-31.61
1762942655.1857805,-5.06,-10.05,43.18,-47.54,-0.21,73.74,10.74,23.14
1762942655.4066317,77.07,11.88,66.7,17.05,-39.25,69.79,17.18,-74.04
1762942655.6225302,67.1,-59.65,18.95,-32.74,-14.95,-21.82,38.84,18.05
1762942655.8724315,-32.02,75.23,68.27,17.37,-20.13,4.05,-70.22,-36.49
1762942656.1281595,-13.38,-51.15,18.78,40.83,-24.63,49.76,35.59,-31.06
1762942656.351167,60.3,23.98,-50.0,-5.6,26.71,-28.57,-61.94,-36.06
1762942656.586958,10.55,-17.05,-33.05,54.92,71.53,-74.39,-65.59,-76.92
1762942656.8111904,-31.22,31.89,66.53,79.03,-76.58,37.43,29.59,-52.67
1762942657.0169935,-52.62,-70.8,-56.18,31.92,-75.25,-35.31,46.82,-37.78
1762942657.2527914,12.57,21.0,16.76,31.36,-28.61,-67.07,16.5,21.03
1762942657.4796417,78.95,40.07,76.6,52.25,26.36,2.39,57.95,-38.22
1762942657.6909783,-76.06,51.93,-72.03,30.18,10.19,7.88,-55.45,4.02
1762942657.907742,33.14,-3.52,-46.35,-36.15,-66.71,60.05,36.99,76.18
1762942658.1451893,-35.1,33.39,-34.21,69.75,41.78,-19.12,-12.18,-29.12
1762942658.3636906,-45.35,-7.65,63.78,70.85,34.64,68.26,-60.89,65.34
1762942658.572556,-58.65,-7.92,1.94,62.47,45.62,70.02,-9.36,-63.68
1762942658.7800848,21.38,52.68,-51.86,-22.51,13.93,-14.78,-43.54,78.44
1762942658.9865162,3.85,19.37,58.68,-18.25,41.02,29.58,-15.6,-11.18
1762942659.2417252,-69.24,-70.33,12.53,37.03,18.8,26.87,43.42,75.01
1762942659.4624274,-7.61,69.42,-73.38,-54.1,43.21,27.93,-63.32,5.46
1762942659.671107,31.16,48.89,1.26,39.77,-16.45,-31.65,46.88,-48.57
1762942659.8761127,-36.08,-54.69,-64.93,-57.37,23.2,20.17,62.91,43.71
1762942660.0884178,39.12,-56.39,-36.3,40.93,7.78,-74.25,23.4,62.41
1762942660.3056488,21.67,-28.12,6.5,44.29,-36.45,-5.29,13.4,-69.65
1762942660.520699,70.88,70.15,-16.12,-23.91,-25.79,5.85,-69.87,20.77
1762942660.756622,52.37,-45.52,55.93,-74.01,-53.09,78.45,-57.39,-3.61
1762942660.9920313,-19.81,23.92,28.83,53.53,14.28,-25.35,-67.26,-29.38
1762942661.239546,-38.94,18.79,38.77,-44.13,-42.07,-40.75,70.52,-13.44
1762942661.4516613,-16.06,-75.95,-49.86,-29.65,60.5,-63.38,-23.14,50.6
1762942661.6582778,-1.94,-39.26,26.42,29.42,1.73,75.12,39.27,-40.59
1762942661.8794692,56.37,13.77,-64.78,-2.6,-22.67,-46.0,-38.38,69.48
1762942662.0912843,59.4,30.55,-50.56,27.92,19.81,61.44,11.91,28.87
1762942662.3390656,79.36,-57.24,3.16,-70.79,-1.19,38.13,-45.85,-46.43
1762942662.567308,-77.61,55.31,-70.67,50.79,49.66,35.6,-44.51,-41.98
1762942662.799525,-0.76,-2.77,-9.37,12.37,-50.86,14.07,-24.88,-39.27
1762942663.0161443,-39.87,-11.94,-45.46,-34.41,-34.42,-23.84,-37.08,-12.59
1762942663.251941,39.28,34.81,-28.06,-27.47,-0.81,-32.63,45.45,76.52
1762942663.4745183,-65.72,-41.79,41.38,39.13,-72.48,29.74,-42.85,-67.18
1762942663.720603,-23.33,-16.15,53.95,41.94,-70.81,-53.46,-54.98,77.19
1762942663.9359303,36.53,-5.11,73.41,58.66,48.49,7.55,71.77,7.72
1762942664.1485696,-68.33,-60.64,71.15,-7.5,-38.07,10.27,27.32,-22.04
1762942664.3674023,-20.96,32.68,60.06,-35.33,-74.05,10.13,26.04,-29.92
1762942664.5722818,70.03,37.76,-66.36,30.6,31.19,-28.44,-28.36,8.44
1762942664.784212,-50.09,5.92,-21.32,-41.83,27.55,7.89,-49.56,-64.24
1762942664.9900663,-3.91,49.74,43.15,-5.34,38.15,28.33,-37.27,-4.86
1762942665.1992118,-52.22,57.48,-24.94,-13.56,70.94,-37.01,37.11,-14.82
1762942665.4256659,-0.53,47.59,-74.61,69.3,22.5,18.22,50.83,29.0
1762942665.6432762,2.41,64.32,37.79,65.72,34.44,-6.38,69.21,-61.49
1762942665.8783703,69.25,32.08,61.59,-60.85,16.99,-34.76,-3.12,-27.96
1762942666.0835094,-44.73,-35.01,47.47,77.09,-69.46,-74.08,-23.78,-18.74
1762942666.2908194,-62.71,76.95,-37.9,-73.09,62.35,47.3,10.5,-14.77
1762942666.4963937,31.39,9.22,57.03,-60.88,-53.55,-32.58,-27.85,11.7
1762942666.7402925,49.53,-68.4,42.9,25.92,-62.25,-8.01,53.43,-30.16
1762942666.9717488,75.26,50.73,5.03,-55.17,69.08,-1.79,-54.51,49.05
1762942667.1813042,37.21,-17.47,-17.62,50.04,-2.77,-30.8,71.21,-76.19
1762942667.388441,5.56,-25.9,55.74,-37.04,-15.47,27.07,-48.44,-73.67
1762942667.6084068,-47.77,-73.37,34.16,67.53,-73.8,71.07,-40.44,-73.38
1762942667.8358407,58.58,-29.52,76.27,-35.84,76.12,45.11,-59.53,28.94
1762942668.0545037,-31.15,28.68,-48.02,59.53,38.25,11.3,30.85,-56.34
1762942668.2632701,69.8,25.72,1.88,-34.6,0.24,-36.37,-60.33,63.47
1762942668.5055594,45.18,47.97,-39.36,32.1,41.19,0.54,-73.92,-45.26
1762942668.7123141,9.63,7.02,64.79,5.06,65.03,-48.98,67.16,25.48
1762942668.921046,15.15,7.75,35.89,-3.33,-13.54,4.51,39.98,20.39
1762942669.1274273,18.33,-22.83,-49.9,75.66,-38.79,29.68,-30.28,-60.45
1762942669.3504345,9.11,56.33,25.88,64.36,55.0,52.77,-15.68,-68.71
1762942669.573181,-35.71,-4.47,21.24,-58.38,16.81,4.44,-2.25,-56.01
1762942669.7874846,-1.71,-59.48,-7.46,51.54,28.09,-29.12,-65.23,33.61
1762942670.0092275,-55.9,-57.43,-46.03,-50.35,9.84,-24.08,45.5,-29.2
1762942670.2319393,-46.13,-53.66,-18.48,-21.3,-9.81,18.08,70.23,52.71
1762942670.483273,64.57,18.44,-54.69,70.85,27.07,0.24,-27.44,-16.39
1762942670.694488,-44.01,-64.83,34.48,55.26,-67.3,-32.31,-65.91,7.84
1762942670.9032233,-44.27,-0.73,44.27,-10.81,-16.04,-0.9,-23.57,13.05
1762942671.1163778,-71.71,-74.27,-46.29,50.69,76.31,46.17,-70.33,-25.9
1762942671.3413565,35.92,-45.24,29.76,-37.59,66.78,-56.57,-50.08,-46.05
1762942671.579146,70.4,48.87,75.33,51.21,21.03,4.39,29.61,-6.12
1762942671.788233,46.61,-24.84,-7.09,-73.07,44.83,32.29,-7.46,57.88
1762942672.024937,-71.15,0.06,59.97,28.16,-27.95,59.87,69.96,5.66
1762942672.249104,74.8,19.76,-9.74,-13.32,-29.03,-49.96,36.94,-65.69
1762942672.4563072,40.43,64.01,-66.27,-39.05,51.87,40.52,-11.33,-78.76
1762942672.6624706,-39.23,-30.78,56.45,49.54,-4.78,-17.2,65.84,-21.09
1762942672.8734987,4.51,-70.13,-58.46,40.08,42.51,16.89,51.57,71.14
1762942673.1101785,-38.24,57.16,45.92,51.84,-65.39,74.37,-28.0,-45.52
1762942673.3199651,-62.82,-46.03,-5.75,22.39,-52.29,9.47,-60.07,-10.74
1762942673.5695667,-16.09,79.05,-14.78,3.85,-16.13,-14.52,-5.57,-36.8
1762942673.7783065,4.77,-63.72,61.88,28.77,51.27,-59.96,-18.3,-4.67
1762942673.9990778,37.94,-12.44,-41.47,-0.96,73.44,48.4,47.04,-16.61
1762942674.2056444,10.46,-9.13,-17.71,-74.03,-63.88,9.9,31.36,-22.2
1762942674.4104972,70.41,-25.54,15.5,-15.74,62.07,2.36,25.09,16.44
1762942674.6282203,61.99,-64.25,37.5,66.75,60.8,3.1,5.9,-79.59
1762942674.8386834,-43.1,-0.27,29.38,-73.94,-30.69,-55.07,-18.66,-45.4
1762942675.0444078,50.07,-14.27,-25.52,45.0,-68.37,9.04,77.62,-37.24
1762942675.2520216,60.06,-26.13,30.63,63.65,24.95,0.54,-14.55,9.4
1762942675.518548,10.52,-41.62,-9.87,-79.73,-51.85,11.66,21.28,34.63
1762942675.7574732,52.43,-0.4,-1.68,60.75,74.06,-62.8,49.79,7.11
1762942675.970445,-74.85,59.38,-78.35,39.39,-18.19,-33.96,24.35,51.59
1762942676.17611,56.15,43.2,-22.11,-33.47,67.54,52.41,0.84,-25.79
1762942676.3815336,15.19,-24.24,55.22,19.1,45.67,38.85,-7.29,-32.51
1762942676.588175,-32.93,-59.65,-39.73,78.96,-18.78,34.88,65.53,-58.91
1762942676.8281975,19.04,-62.55,-63.57,-44.32,-19.3,-59.1,45.11,77.05
1762942677.0519407,-4.19,37.98,-2.22,58.79,-55.27,-41.94,-23.6,74.06
1762942677.25394,69.72,52.72,3.89,-4.77,-57.96,-34.14,31.03,-52.88
1762942677.4765072,-9.32,4.97,-5.33,37.35,52.2,-15.97,-78.37,-23.93
1762942677.7301373,-35.59,-33.96,0.63,-66.89,-42.6,70.98,-2.08,38.21
1762942677.9368124,-66.95,15.78,45.07,63.85,22.69,-62.52,-10.81,-45.87
1762942678.1441925,-46.15,36.89,-33.47,-47.52,57.96,-7.4,54.52,73.95
1762942678.351251,66.87,-20.34,77.99,58.1,-1.6,-72.09,74.24,34.75
1762942678.5614557,44.15,78.36,37.65,-42.55,-47.54,48.46,2.71,18.86
1762942678.7700384,7.36,20.12,-57.91,58.17,66.35,31.77,50.27,-25.63
1762942678.9786975,69.9,-59.18,-60.33,-45.24,-40.79,19.18,1.71,-41.2
1762942679.1857023,45.98,-20.74,-10.05,31.53,47.32,-69.6,-17.73,39.82
1762942679.3920112,52.72,-60.01,-11.98,17.22,20.73,-42.09,-79.69,65.86
1762942679.600179,62.81,-45.75,57.63,-36.35,50.08,-59.19,-42.45,51.19
1762942679.8063757,-72.86,15.27,77.58,-26.02,73.45,34.93,-13.59,0.77
1762942680.0023134,70.83,62.75,-74.51,-14.74,-7.01,-43.8,-32.15,75.77
1762942680.2067306,22.45,33.68,69.67,-52.28,14.25,-62.13,-30.22,76.59
1762942680.4130375,-29.99,39.81,-30.31,35.97,-33.49,20.34,-78.07,-36.04
1762942680.6204796,-1.42,26.38,-31.33,71.75,-45.43,60.43,58.02,24.02
1762942680.8274271,-39.99,-26.92,1.86,29.48,-20.55,28.62,77.56,36.15
1762942681.0350325,-30.83,62.19,31.58,42.59,1.85,-47.15,-41.85,42.84
1762942681.2454667,-53.5,18.15,-54.49,-7.9,21.03,26.05,-12.81,9.35
1762942681.4659622,-76.26,-26.09,5.2,52.42,-65.38,-11.61,-51.06,18.57
1762942681.6753,43.62,74.14,12.34,-16.4,-4.45,23.05,-39.68,-63.67
1762942681.8880477,29.54,-69.64,79.13,41.72,30.44,-79.74,-11.35,-54.36
1762942682.0939183,45.54,-15.69,6.76,-64.77,58.97,-20.83,53.8,-60.55
1762942682.3383832,-64.29,-58.26,24.69,17.07,69.32,5.19,-11.91,-14.71
1762942682.5561779,12.71,-35.19,-74.95,-51.73,72.18,-17.93,22.6,-63.13
1762942682.7897973,-23.87,4.99,33.37,-23.67,51.39,-45.89,33.28,-75.57
1762942683.0123029,31.95,4.95,10.67,1.89,-63.49,-52.66,-47.75,-3.74
1762942683.24102,-35.97,36.41,4.37,56.66,-52.4,41.03,59.26,55.03
1762942683.4471726,11.99,-49.74,-12.46,-20.72,23.35,53.65,42.24,-28.15
1762942683.6543937,42.19,77.39,-9.39,59.32,49.47,32.75,36.07,55.13
1762942683.8608918,-66.06,1.83,-60.83,-28.01,22.95,43.77,43.36,-30.34
1762942684.077269,7.07,56.57,8.44,11.67,5.16,69.09,7.48,-37.79
1762942684.3073,13.74,25.84,17.58,-41.89,14.19,-74.67,-10.23,67.55
1762942684.51158,-2.42,30.39,-40.16,-12.16,28.95,36.53,-55.52,26.0
1762942684.7180347,-41.36,-32.65,73.2,-37.21,-11.23,6.12,-9.7,-34.03
1762942684.947957,0.64,54.67,-31.98,-53.97,-26.52,-0.91,11.82,-60.25
1762942685.183237,-74.82,-58.26,-64.94,-46.97,62.26,66.99,63.09,30.47
1762942685.4383898,75.56,-4.75,-37.73,-7.91,-17.99,-14.71,-62.71,-79.0
1762942685.644189,-14.01,-4.68,-18.45,76.47,19.18,-22.87,-52.54,-40.87
1762942685.868124,-5.55,-43.55,-67.63,-62.7,31.35,67.69,24.08,37.58
1762942686.0847213,-58.9,67.98,21.94,-75.56,-28.57,-60.31,-56.49,35.72
1762942686.307695,33.03,-50.06,51.35,72.85,0.9,-33.12,-66.62,49.45
1762942686.5271869,-0.12,-28.52,5.15,-55.44,-35.43,-62.5,12.78,-40.06
1762942686.7374527,-73.72,36.82,-54.88,56.6,72.94,2.19,44.07,-64.4
1762942686.9624848,-7.96,0.78,67.99,-38.72,35.77,-45.15,-42.28,52.7
1762942687.1692815,26.58,-61.21,-76.66,-29.78,-60.6,-18.37,50.46,41.33
1762942687.3739083,-32.9,-16.86,34.59,4.49,7.55,-7.17,61.15,10.05
1762942687.5830479,73.0,-11.47,9.84,-54.13,50.03,-62.19,13.06,26.39
1762942687.7903898,-48.73,-43.2,56.35,70.27,-22.87,59.45,44.08,21.58
1762942688.0334284,-7.08,-13.22,-15.36,-52.1,78.39,-17.46,33.11,-59.83
1762942688.2699618,-26.63,42.66,-18.79,77.11,35.22,-78.1,-62.18,-41.59
1762942688.4761865,-48.86,-59.94,44.83,-30.16,-70.16,72.55,-65.45,23.16
1762942688.6847055,63.8,7.75,1.51,69.39,52.03,-11.4,-59.41,-3.12
1762942688.894194,21.52,69.53,68.9,-26.04,-32.73,-33.28,-53.61,-47.65
1762942689.102138,-24.22,39.82,78.22,58.45,45.94,-2.22,-62.17,-62.62
1762942689.3333435,10.97,13.42,31.29,50.6,13.95,-64.85,-13.71,-41.78
1762942689.5481358,17.79,-60.69,-36.09,-31.8,61.34,-57.59,-23.97,8.47
1762942689.7635012,64.94,-13.87,-55.1,27.07,20.55,-6.84,-38.79,22.51
1762942689.979886,-37.55,58.53,77.54,-43.95,59.57,22.38,45.71,-34.15
1762942690.2051358,-1.09,45.21,-48.04,21.62,51.25,63.92,-76.07,-28.51
1762942690.4569173,76.58,-17.48,-41.88,72.48,-48.59,-6.72,52.84,-57.33
1762942690.6784,-31.58,61.77,-77.9,1.06,-70.68,-78.76,9.43,69.15
1762942690.8867042,45.29,-46.64,52.84,-14.09,-67.02,38.04,20.84,1.41
1762942691.092763,-48.19,-0.03,-36.88,31.04,43.57,49.32,9.76,18.76
1762942691.3632522,-52.17,-66.14,26.57,-24.38,40.96,-58.14,22.16,14.77
1762942691.5692558,-16.71,-51.43,-74.11,-44.79,35.63,15.67,-17.59,-60.95
1762942691.7760644,-72.34,-67.88,68.63,5.78,31.52,20.73,-18.32,32.1
1762942692.0043018,22.38,-73.12,47.81,-69.78,-44.73,66.03,-73.17,-21.99
1762942692.2777724,-37.06,-13.04,-14.17,-54.13,72.62,22.07,62.78,-53.14
1762942692.4862993,67.1,5.06,79.72,-60.32,-43.17,-78.14,-6.14,79.17
1762942692.7083683,-53.08,-78.92,-67.97,13.87,32.16,-11.58,41.75,-79.57
1762942692.9356823,-8.5,76.18,26.71,-6.61,-32.55,-26.03,4.85,49.33
1762942693.1434863,58.35,-7.47,70.0,-55.17,45.49,51.33,-1.74,-30.32
1762942693.373088,-39.34,-14.71,-19.07,-25.02,-62.94,63.0,74.57,-6.98
1762942693.638983,59.51,-44.65,15.09,-2.66,45.12,33.78,-20.5,-53.53
1762942693.8560734,28.82,-49.85,-54.18,74.59,5.99,-64.56,24.57,38.78
1762942694.0910864,22.19,-22.39,-43.92,-0.12,-49.59,45.63,-18.75,-50.03
1762942694.3289902,64.11,42.2,-21.03,-11.46,-0.47,-61.5,-54.52,22.35
1762942694.572649,67.4,-47.18,13.84,75.93,17.58,-2.23,-65.11,41.26
1762942694.7877035,53.4,65.94,75.18,23.89,-39.52,-22.85,-27.98,-7.67
1762942695.0204623,66.25,-50.65,26.98,70.84,-7.77,65.74,53.07,-31.27
1762942695.305435,76.93,30.44,-79.13,-36.58,-37.55,18.61,-51.21,-12.86
1762942695.5118022,66.9,-17.06,-50.4,68.11,28.46,-36.81,-75.8,-51.17
1762942695.787196,15.51,-55.37,-63.51,59.28,21.27,55.19,-21.78,41.38
1762942696.0500739,30.68,42.09,7.03,13.17,4.83,-30.91,44.83,-29.77
1762942696.2701879,62.95,34.83,0.19,-17.97,69.15,-0.71,-30.64,6.25
1762942696.483361,-39.52,24.84,30.77,29.42,-67.35,17.34,-73.4,62.4
1762942696.7445626,77.04,9.36,-43.85,-67.1,-2.02,18.94,-2.57,-48.37
1762942696.9516053,-34.07,38.96,-35.91,7.85,75.09,26.04,-37.38,-55.17
1762942697.1811478,-24.1,43.08,-24.37,44.52,40.28,54.3,73.86,-64.41
1762942697.3970664,2.34,79.02,-5.55,-47.65,2.17,-62.55,-52.32,-64.2
1762942697.6196592,-66.84,-1.31,13.37,32.0,45.47,39.6,9.65,-57.75
1762942697.8390648,16.47,-15.58,-22.9,20.33,39.31,7.26,-12.26,7.24
1762942698.06606,59.27,-49.44,0.14,37.31,68.31,-44.33,27.0,58.98
1762942698.2739034,1.11,55.18,-46.47,14.9,-5.14,-13.27,14.73,17.33
1762942698.4791923,-35.57,-30.88,68.94,-12.6,30.91,27.77,23.65,51.71
1762942698.7169967,67.56,-72.32,-14.26,75.98,26.28,-66.61,79.85,64.28
1762942698.924586,14.8,24.16,51.08,70.44,-36.26,31.12,21.33,19.72
1762942699.149737,-36.9,77.39,-33.56,75.27,4.65,11.92,50.04,-48.44
1762942699.3539464,50.25,-26.45,-76.33,-10.33,-26.62,-43.26,29.46,-28.87
1762942699.561571,-0.49,-30.3,20.64,-30.88,-56.04,13.67,43.37,-18.59
1762942699.7854762,-46.75,8.03,55.01,-12.17,69.21,-52.3,-69.89,-19.68
1762942700.0240643,16.67,-12.85,57.28,61.15,34.46,19.84,32.69,-6.2
1762942700.2306068,58.96,-20.96,-77.76,76.67,11.18,24.32,-18.52,5.22
1762942700.4435298,-44.23,-63.56,42.72,51.87,43.23,-10.48,1.13,-19.67
1762942700.661565,-11.01,-6.39,-58.09,-65.55,39.47,13.29,69.64,-45.88
1762942700.8676076,40.09,24.54,22.66,22.97,12.48,6.79,24.88,68.24
1762942701.0764747,18.67,-39.35,-5.96,47.65,-29.04,20.76,39.71,-67.6
1762942701.3141785,78.12,-26.61,71.9,48.4,-18.7,-53.04,-51.63,-20.76
1762942701.5212622,-16.38,-74.09,58.45,77.78,40.13,-15.62,-44.77,15.75
1762942701.7445664,76.89,37.35,77.89,-7.25,64.6,-53.31,-67.97,-13.68
1762942701.9678304,-22.73,-1.07,75.85,67.01,-22.42,52.44,-55.79,17.15
1762942702.1879845,57.92,-68.39,-67.83,-77.67,14.86,-64.0,-20.25,63.86
1762942702.4008238,8.62,-29.9,9.55,-53.5,42.56,-27.33,73.23,51.21
1762942702.6163652,-6.2,-58.83,-57.64,19.88,14.72,75.11,36.74,51.98
1762942702.82473,-55.97,34.19,-52.94,-29.95,-26.0,-19.94,-32.98,63.52
1762942703.0323265,36.58,27.56,-16.28,-51.76,78.79,-67.78,-35.34,-63.29
1762942703.2394552,48.25,-2.5,7.75,27.08,-42.75,62.37,-26.77,-58.31
1762942703.4465046,-3.77,-55.86,59.27,43.05,-78.21,25.19,30.57,-32.11
1762942703.6550515,-23.29,44.46,-71.63,29.44,59.95,46.32,-1.63,14.09
1762942703.863126,40.1,5.89,35.29,65.71,62.2,-28.07,50.66,-43.77
1762942704.069384,-36.17,4.57,7.17,26.45,-79.19,-33.6,8.01,75.61
1762942704.276663,70.33,-7.32,-59.24,-49.79,-59.15,68.29,44.46,19.34
1762942704.4841807,-68.75,5.83,10.04,-27.28,-10.82,-23.36,39.63,-20.2
1762942704.6906,39.19,-22.09,22.84,-16.54,0.0,-58.12,-76.25,-30.67
1762942704.9128761,33.73,8.36,-17.34,-70.23,-77.19,-75.5,-57.83,-69.43
1762942705.120796,53.82,-22.95,56.39,70.41,40.59,-27.44,-77.72,-49.18
1762942705.3281057,26.82,-72.89,-42.99,-2.14,70.98,33.37,-5.89,-55.7
1762942705.5358331,40.17,5.29,28.3,25.59,70.49,46.58,-5.79,-47.08
1762942705.7424011,11.14,47.67,50.4,-35.51,-7.75,24.36,46.67,60.41
